Position,"Track Name",Artist,Streams,URL
1,"Mi Gente","J Balvin",37794,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8
2,"Wild Thoughts","DJ Khaled",35092,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
3,Unforgettable,"French Montana",33675,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
4,"New Rules","Dua Lipa",30529,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
5,"Despacito - Remix","Luis Fonsi",30381,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
6,"2U (feat. Justin Bieber)","David Guetta",27547,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M
7,Mama,"Jonas Blue",25439,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w
8,Feels,"Calvin Harris",24415,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke
9,Attention,"Charlie Puth",23799,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
10,"More Than You Know","Axwell /\ Ingrosso",22947,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs
11,"I'm the One","DJ Khaled",21736,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817
12,"Back to You (feat. Bebe Rexha & Digital Farm Animals)","Louis Tomlinson",21580,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6
13,"Shape of You","Ed Sheeran",20876,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
14,"XO TOUR Llif3","Lil Uzi Vert",20467,https://open.spotify.com/track/2eMwDehkIC1j68U6FA3Eiq
15,"Fetish (feat. Gucci Mane)","Selena Gomez",20231,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq
16,"Sorry Not Sorry","Demi Lovato",19863,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex
17,"Strip That Down","Liam Payne",19768,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
18,"There's Nothing Holdin' Me Back","Shawn Mendes",19025,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
19,Thunder,"Imagine Dragons",18815,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
20,"Your Song","Rita Ora",18426,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5
21,"Despacito (Featuring Daddy Yankee)","Luis Fonsi",18076,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
22,"There for You","Martin Garrix",17873,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
23,"Glorious (feat. Skylar Grey)",Macklemore,17328,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR
24,Havana,"Camila Cabello",17206,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb
25,HUMBLE.,"Kendrick Lamar",16397,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
26,"Without You (feat. Sandro Cavazza)",Avicii,15746,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE
27,"Swalla (feat. Nicki Minaj & Ty Dolla $ign)","Jason Derulo",15471,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF
28,Believer,"Imagine Dragons",15153,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
29,"Bank Account","21 Savage",14462,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s
30,"Butterfly Effect","Travis Scott",14068,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
31,"I Like Me Better",Lauv,13510,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
32,"No Promises (feat. Demi Lovato)","Cheat Codes",12989,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW
33,"Rich Love (with Seeb)",OneRepublic,12556,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD
34,Ximeromata,"Konstantinos Argiros",12240,https://open.spotify.com/track/6Fh2zqmgnpWNYHYxu2KqEM
